FECHA,ANO,MES,DIA,HORA,DIA_SEMANA,ESTACION,SO2,CO,NO2,PM2.5,PM10,O3,BTX,TEMPERATURA,HUMEDAD,ICA_SO2,ICA_PM10,ICA_O3,ICA_NO2,ICA
2019-01-14 00:00:00,2019.0,1.0,14.0,0,Lunes,8.0,10.0,0.4,82.0,25.0,36.0,6.42,7.0,5.3,72.0,8.0,72.0,5.35,205.0,72.59
2019-01-14 03:00:00,2019.0,1.0,14.0,3,Lunes,8.0,10.0,0.3,71.0,23.0,33.0,5.17,4.9,3.2,72.0,8.0,66.0,4.31,177.5,63.95
2019-01-14 04:00:00,2019.0,1.0,14.0,4,Lunes,8.0,9.0,0.3,65.0,20.0,28.0,5.18,4.0,2.5,76.0,7.2,56.0,4.32,162.5,57.5
2019-01-14 05:00:00,2019.0,1.0,14.0,5,Lunes,8.0,9.0,0.3,77.0,20.0,28.0,5.61,5.2,2.3,79.0,7.2,56.0,4.68,192.5,65.1
2019-01-14 06:00:00,2019.0,1.0,14.0,6,Lunes,8.0,12.0,0.4,86.0,24.0,33.0,5.41,6.6,3.3,73.0,9.6,66.0,4.51,215.0,73.78
2019-01-15 03:00:00,2019.0,1.0,15.0,3,Martes,8.0,11.0,0.2,48.0,11.0,20.0,25.0,6.699999999999999,6.2,63.0,8.8,40.0,20.83,120.0,47.41
2019-01-15 04:00:00,2019.0,1.0,15.0,4,Martes,8.0,10.0,0.1,24.0,7.0,13.0,45.22,2.1,6.4,60.0,8.0,26.0,37.68,60.0,32.92
2019-01-15 05:00:00,2019.0,1.0,15.0,5,Martes,8.0,9.0,0.1,28.0,2.0,5.0,45.07,1.7,6.3,60.0,7.2,10.0,37.56,70.0,31.19
2019-01-15 06:00:00,2019.0,1.0,15.0,6,Martes,8.0,9.0,0.1,46.0,4.0,7.0,32.75,1.7,5.8,63.0,7.2,14.0,27.29,115.0,40.87
2019-01-15 07:00:00,2019.0,1.0,15.0,7,Martes,8.0,11.0,0.1,83.0,2.0,8.0,12.97,2.2,5.5,65.0,8.8,16.0,10.81,207.5,60.78
2019-01-15 11:00:00,2019.0,1.0,15.0,11,Martes,8.0,13.0,0.3,82.0,10.0,21.0,24.74,6.3,8.8,50.0,10.4,42.0,20.62,205.0,69.5
2019-01-15 12:00:00,2019.0,1.0,15.0,12,Martes,8.0,14.0,0.2,79.0,3.0,12.0,28.47,4.7,10.4,45.0,11.2,24.0,23.72,197.5,64.1
2019-01-15 13:00:00,2019.0,1.0,15.0,13,Martes,8.0,14.0,0.3,90.0,10.0,23.0,26.08,7.6,12.6,40.0,11.2,46.0,21.73,225.0,75.98
2019-01-15 14:00:00,2019.0,1.0,15.0,14,Martes,8.0,11.0,0.3,88.0,13.0,32.0,26.93,7.4,14.6,35.0,8.8,64.0,22.44,220.0,78.81
2019-01-15 15:00:00,2019.0,1.0,15.0,15,Martes,8.0,9.0,0.2,77.0,11.0,31.0,34.78,4.1,15.4,33.0,7.2,62.0,28.98,192.5,72.67
2019-01-15 16:00:00,2019.0,1.0,15.0,16,Martes,8.0,9.0,0.2,86.0,11.0,26.0,29.18,3.7,15.4,33.0,7.2,52.0,24.32,215.0,74.63
2019-01-16 02:00:00,2019.0,1.0,16.0,2,Miercoles,8.0,10.0,0.1,52.0,10.0,15.0,18.64,4.300000000000001,5.6,61.0,8.0,30.0,15.53,130.0,45.88
2019-01-16 03:00:00,2019.0,1.0,16.0,3,Miercoles,8.0,10.0,0.1,63.0,15.0,22.0,9.01,4.800000000000001,4.4,68.0,8.0,44.0,7.51,157.5,54.25
2019-01-16 04:00:00,2019.0,1.0,16.0,4,Miercoles,8.0,11.0,0.2,59.0,21.0,31.0,9.88,4.6000000000000005,4.0,70.0,8.8,62.0,8.23,147.5,56.63
2019-01-16 05:00:00,2019.0,1.0,16.0,5,Miercoles,8.0,9.0,0.1,63.0,17.0,39.0,7.19,3.7,2.6,76.0,7.2,78.0,5.99,157.5,62.17
2019-01-16 06:00:00,2019.0,1.0,16.0,6,Miercoles,8.0,9.0,0.2,71.0,13.0,27.0,6.66,4.2,2.7,77.0,7.2,54.0,5.55,177.5,61.06
2019-01-16 07:00:00,2019.0,1.0,16.0,7,Miercoles,8.0,10.0,0.3,90.0,22.0,35.0,5.41,6.0,2.5,77.0,8.0,70.0,4.51,225.0,76.88
2019-01-16 08:00:00,2019.0,1.0,16.0,8,Miercoles,8.0,11.0,0.4,97.0,19.0,31.0,5.17,6.5,2.9,73.0,8.8,62.0,4.31,242.5,79.4
2019-01-16 11:00:00,2019.0,1.0,16.0,11,Miercoles,8.0,13.0,0.3,78.0,22.0,40.0,16.53,4.9,6.8,61.0,10.4,80.0,13.78,195.0,74.8
2019-01-16 15:00:00,2019.0,1.0,16.0,15,Miercoles,8.0,10.0,0.3,66.0,24.0,44.0,32.69,5.8,11.8,50.0,8.0,88.0,27.24,165.0,72.06
2019-01-16 17:00:00,2019.0,1.0,16.0,17,Miercoles,8.0,9.0,0.3,72.0,24.0,37.0,27.46,5.3,9.5,62.0,7.2,74.0,22.88,180.0,71.02
2019-01-16 18:00:00,2019.0,1.0,16.0,18,Miercoles,8.0,9.0,0.3,74.0,15.0,31.0,24.94,5.2,7.6,74.0,7.2,62.0,20.78,185.0,68.74
2019-01-16 19:00:00,2019.0,1.0,16.0,19,Miercoles,8.0,9.0,0.3,72.0,16.0,30.0,22.29,4.9,6.2,81.0,7.2,60.0,18.58,180.0,66.44
2019-01-16 21:00:00,2019.0,1.0,16.0,21,Miercoles,8.0,8.0,0.3,67.0,21.0,33.0,21.94,4.2,5.0,85.0,6.4,66.0,18.28,167.5,64.54
2019-01-16 22:00:00,2019.0,1.0,16.0,22,Miercoles,8.0,8.0,0.2,73.0,21.0,30.0,15.26,3.4,4.9,86.0,6.4,60.0,12.72,182.5,65.4
2019-01-16 23:00:00,2019.0,1.0,16.0,23,Miercoles,8.0,8.0,0.2,77.0,19.0,27.0,8.88,3.5,4.9,86.0,6.4,54.0,7.4,192.5,65.08
2019-01-17 00:00:00,2019.0,1.0,17.0,0,Jueves,8.0,8.0,0.2,72.0,25.0,33.0,7.45,4.2,4.4,87.0,6.4,66.0,6.21,180.0,64.65
2019-01-17 03:00:00,2019.0,1.0,17.0,3,Jueves,8.0,8.0,0.1,45.0,25.0,32.0,19.95,3.8,4.0,88.0,6.4,64.0,16.62,112.5,49.88
2019-01-17 04:00:00,2019.0,1.0,17.0,4,Jueves,8.0,8.0,0.1,25.0,19.0,27.0,37.55,2.8000000000000003,4.0,89.0,6.4,54.0,31.29,62.5,38.55
2019-01-17 06:00:00,2019.0,1.0,17.0,6,Jueves,8.0,8.0,0.1,34.0,26.0,32.0,31.01,1.8,4.0,88.0,6.4,64.0,25.84,85.0,45.31
2019-01-17 17:00:00,2019.0,1.0,17.0,17,Jueves,8.0,11.0,0.2,69.0,14.0,23.0,19.78,4.6000000000000005,8.2,65.0,8.8,46.0,16.48,172.5,60.94
2019-01-17 18:00:00,2019.0,1.0,17.0,18,Jueves,8.0,12.0,0.3,87.0,8.0,18.0,8.91,4.4,7.8,67.0,9.6,36.0,7.42,217.5,67.63
2019-01-17 22:00:00,2019.0,1.0,17.0,22,Jueves,8.0,15.0,0.3,83.0,8.0,17.0,15.14,5.799999999999999,6.2,58.0,12.0,34.0,12.62,207.5,66.53
2019-01-17 23:00:00,2019.0,1.0,17.0,23,Jueves,8.0,11.0,0.2,68.0,13.0,17.0,20.79,3.5,5.1,63.0,8.8,34.0,17.32,170.0,57.53
2019-01-18 00:00:00,2019.0,1.0,18.0,0,Viernes,8.0,11.0,0.2,53.0,2.0,5.0,28.78,2.6,4.6,64.0,8.8,10.0,23.98,132.5,43.82
2019-01-18 01:00:00,2019.0,1.0,18.0,1,Viernes,8.0,10.0,0.1,59.0,21.0,23.0,22.05,2.3000000000000003,4.2,64.0,8.0,46.0,18.38,147.5,54.97
2019-01-18 02:00:00,2019.0,1.0,18.0,2,Viernes,8.0,9.0,0.2,69.0,11.0,13.0,11.98,3.1000000000000005,2.6,72.0,7.2,26.0,9.98,172.5,53.92
2019-01-18 03:00:00,2019.0,1.0,18.0,3,Viernes,8.0,9.0,0.2,67.0,7.0,13.0,9.53,6.7,2.1,76.0,7.2,26.0,7.94,167.5,52.16
2019-01-18 04:00:00,2019.0,1.0,18.0,4,Viernes,8.0,8.0,0.2,50.0,10.0,21.0,27.62,3.8,2.1,74.0,6.4,42.0,23.02,125.0,49.1
2019-01-18 05:00:00,2019.0,1.0,18.0,5,Viernes,8.0,8.0,0.1,34.0,13.0,17.0,36.75,1.8000000000000005,2.6,70.0,6.4,34.0,30.63,85.0,39.01
2019-01-18 06:00:00,2019.0,1.0,18.0,6,Viernes,8.0,9.0,0.2,70.0,10.0,16.0,6.03,3.3999999999999995,1.3,78.0,7.2,32.0,5.03,175.0,54.81
2019-01-18 07:00:00,2019.0,1.0,18.0,7,Viernes,8.0,10.0,0.4,88.0,11.0,21.0,5.1,6.8,0.8,80.0,8.0,42.0,4.25,220.0,68.56
2019-01-18 15:00:00,2019.0,1.0,18.0,15,Viernes,8.0,9.0,0.3,67.0,12.0,28.0,33.76,4.7,8.4,52.0,7.2,56.0,28.13,167.5,64.71
2019-01-18 16:00:00,2019.0,1.0,18.0,16,Viernes,8.0,8.0,0.2,64.0,10.0,24.0,37.84,4.0,8.5,50.0,6.4,48.0,31.53,160.0,61.48
2019-01-18 17:00:00,2019.0,1.0,18.0,17,Viernes,8.0,8.0,0.2,70.0,11.0,21.0,33.63,3.9,7.7,52.0,6.4,42.0,28.02,175.0,62.86
2019-01-18 18:00:00,2019.0,1.0,18.0,18,Viernes,8.0,8.0,0.2,75.0,10.0,23.0,27.41,4.0,6.6,57.0,6.4,46.0,22.84,187.5,65.68
2019-01-18 19:00:00,2019.0,1.0,18.0,19,Viernes,8.0,8.0,0.2,81.0,11.0,24.0,18.33,3.1,6.0,61.0,6.4,48.0,15.28,202.5,68.04
2019-01-18 20:00:00,2019.0,1.0,18.0,20,Viernes,8.0,9.0,0.3,90.0,11.0,23.0,10.81,4.5,5.5,64.0,7.2,46.0,9.01,225.0,71.8
2019-01-18 21:00:00,2019.0,1.0,18.0,21,Viernes,8.0,9.0,0.3,84.0,11.0,22.0,10.59,4.8,4.8,67.0,7.2,44.0,8.82,210.0,67.5
2019-01-18 22:00:00,2019.0,1.0,18.0,22,Viernes,8.0,8.0,0.3,77.0,13.0,22.0,16.29,3.9,4.4,68.0,6.4,44.0,13.57,192.5,64.12
2019-01-18 23:00:00,2019.0,1.0,18.0,23,Viernes,8.0,8.0,0.3,89.0,20.0,27.0,6.96,4.300000000000001,3.9,71.0,6.4,54.0,5.8,222.5,72.18
2019-01-19 00:00:00,2019.0,1.0,19.0,0,Sabado,8.0,9.0,0.4,91.0,25.0,34.0,5.36,5.5,3.4,74.0,7.2,68.0,4.47,227.5,76.79
2019-01-19 01:00:00,2019.0,1.0,19.0,1,Sabado,8.0,9.0,0.4,96.0,19.0,31.0,4.7,5.699999999999999,3.1,75.0,7.2,62.0,3.92,240.0,78.28
2019-01-19 03:00:00,2019.0,1.0,19.0,3,Sabado,8.0,8.0,0.4,77.0,15.0,26.0,4.82,6.8,1.1,84.0,6.4,52.0,4.02,192.5,63.73
2019-01-19 04:00:00,2019.0,1.0,19.0,4,Sabado,8.0,8.0,0.3,66.0,11.0,22.0,4.99,5.8,0.5,84.0,6.4,44.0,4.16,165.0,54.89
2019-01-19 05:00:00,2019.0,1.0,19.0,5,Sabado,8.0,8.0,0.2,64.0,14.0,23.0,6.85,4.3,0.6,86.0,6.4,46.0,5.71,160.0,54.53
2019-01-19 06:00:00,2019.0,1.0,19.0,6,Sabado,8.0,8.0,0.2,63.0,8.0,16.0,6.89,3.2,0.5,88.0,6.4,32.0,5.74,157.5,50.41
2019-01-19 07:00:00,2019.0,1.0,19.0,7,Sabado,8.0,8.0,0.3,66.0,10.0,17.0,5.11,4.1,-0.1,88.0,6.4,34.0,4.26,165.0,52.42
2019-01-19 08:00:00,2019.0,1.0,19.0,8,Sabado,8.0,8.0,0.3,76.0,16.0,25.0,4.9,5.3,0.0,90.0,6.4,50.0,4.08,190.0,62.62
2019-01-19 09:00:00,2019.0,1.0,19.0,9,Sabado,8.0,9.0,0.4,90.0,25.0,37.0,5.74,6.0,1.0,86.0,7.2,74.0,4.78,225.0,77.74
2019-01-19 13:00:00,2019.0,1.0,19.0,13,Sabado,8.0,8.0,0.2,63.0,26.0,41.0,18.81,3.2,4.2,77.0,6.4,82.0,15.68,157.5,65.4
2019-01-19 15:00:00,2019.0,1.0,19.0,15,Sabado,8.0,7.0,0.1,46.0,25.0,32.0,31.53,2.9,4.0,89.0,5.6,64.0,26.28,115.0,52.72
2019-01-19 16:00:00,2019.0,1.0,19.0,16,Sabado,8.0,7.0,0.1,48.0,14.0,17.0,32.76,2.6,3.8,92.0,5.6,34.0,27.3,120.0,46.72
2019-01-19 17:00:00,2019.0,1.0,19.0,17,Sabado,8.0,7.0,0.1,56.0,11.0,13.0,26.07,2.4000000000000004,3.7,95.0,5.6,26.0,21.72,140.0,48.33
2019-01-19 18:00:00,2019.0,1.0,19.0,18,Sabado,8.0,7.0,0.1,59.0,8.0,12.0,25.13,2.1,3.8,97.0,5.6,24.0,20.94,147.5,49.51
2019-01-19 19:00:00,2019.0,1.0,19.0,19,Sabado,8.0,7.0,0.2,64.0,7.0,9.0,18.69,2.6,3.9,98.0,5.6,18.0,15.58,160.0,49.8
2019-01-19 20:00:00,2019.0,1.0,19.0,20,Sabado,8.0,7.0,0.2,64.0,9.0,11.0,15.7,2.4000000000000004,4.0,98.0,5.6,22.0,13.08,160.0,50.17
2019-01-19 21:00:00,2019.0,1.0,19.0,21,Sabado,8.0,7.0,0.2,67.0,13.0,16.0,10.78,3.1,4.0,98.0,5.6,32.0,8.98,167.5,53.52
2019-01-19 22:00:00,2019.0,1.0,19.0,22,Sabado,8.0,7.0,0.2,65.0,19.0,23.0,8.98,3.0,4.1,98.0,5.6,46.0,7.48,162.5,55.4
2019-01-19 23:00:00,2019.0,1.0,19.0,23,Sabado,8.0,7.0,0.2,56.0,24.0,27.0,11.0,2.5,3.9,99.0,5.6,54.0,9.17,140.0,52.19
2019-01-20 00:00:00,2019.0,1.0,20.0,0,Domingo,8.0,7.0,0.2,54.0,19.0,23.0,10.02,2.3000000000000003,4.2,99.0,5.6,46.0,8.35,135.0,48.74
2019-01-20 01:00:00,2019.0,1.0,20.0,1,Domingo,8.0,7.0,0.1,53.0,17.0,21.0,12.5,2.5,4.5,98.0,5.6,42.0,10.42,132.5,47.63
2019-01-20 02:00:00,2019.0,1.0,20.0,2,Domingo,8.0,7.0,0.1,51.0,14.0,18.0,11.52,2.5,4.8,98.0,5.6,36.0,9.6,127.5,44.68
2019-01-20 03:00:00,2019.0,1.0,20.0,3,Domingo,8.0,7.0,0.1,42.0,10.0,13.0,14.26,2.2,4.8,97.0,5.6,26.0,11.88,105.0,37.12
2019-01-20 04:00:00,2019.0,1.0,20.0,4,Domingo,8.0,7.0,0.2,46.0,14.0,16.0,8.63,2.7,4.3,96.0,5.6,32.0,7.19,115.0,39.95
2019-01-20 05:00:00,2019.0,1.0,20.0,5,Domingo,8.0,7.0,0.1,33.0,16.0,17.0,17.32,2.4000000000000004,4.0,95.0,5.6,34.0,14.43,82.5,34.13
2019-01-20 06:00:00,2019.0,1.0,20.0,6,Domingo,8.0,7.0,0.1,37.0,12.0,12.0,15.73,2.3000000000000003,4.3,93.0,5.6,24.0,13.11,92.5,33.8
2019-01-20 07:00:00,2019.0,1.0,20.0,7,Domingo,8.0,8.0,0.2,48.0,8.0,9.0,8.81,2.6,4.6,91.0,6.4,18.0,7.34,120.0,37.94
2019-01-20 08:00:00,2019.0,1.0,20.0,8,Domingo,8.0,8.0,0.3,49.0,16.0,17.0,10.78,2.7,4.6,89.0,6.4,34.0,8.98,122.5,42.97
2019-01-20 09:00:00,2019.0,1.0,20.0,9,Domingo,8.0,12.0,0.2,47.0,11.0,11.0,25.03,2.5,5.6,80.0,9.6,22.0,20.86,117.5,42.49
2019-01-20 10:00:00,2019.0,1.0,20.0,10,Domingo,8.0,13.0,0.1,38.0,2.0,3.0,45.74,1.6,7.2,69.0,10.4,6.0,38.12,95.0,37.38
2019-01-20 11:00:00,2019.0,1.0,20.0,11,Domingo,8.0,15.0,0.1,30.0,3.0,5.0,59.41,1.9,8.2,58.0,12.0,10.0,49.51,75.0,36.63
2019-01-20 13:00:00,2019.0,1.0,20.0,13,Domingo,8.0,16.0,0.1,29.0,6.0,9.0,63.63,1.9,10.2,49.0,12.8,18.0,53.02,72.5,39.08
2019-01-20 14:00:00,2019.0,1.0,20.0,14,Domingo,8.0,15.0,0.1,34.0,5.0,8.0,59.18,1.8,10.9,48.0,12.0,16.0,49.32,85.0,40.58
2019-01-20 15:00:00,2019.0,1.0,20.0,15,Domingo,8.0,15.0,0.1,34.0,3.0,6.0,57.0,1.6,10.5,48.0,12.0,12.0,47.5,85.0,39.12
2019-01-20 16:00:00,2019.0,1.0,20.0,16,Domingo,8.0,15.0,0.1,32.0,3.0,6.0,57.72,1.4,9.7,47.0,12.0,12.0,48.1,80.0,38.02
2019-01-20 17:00:00,2019.0,1.0,20.0,17,Domingo,8.0,17.0,0.1,43.0,5.0,6.0,48.21,1.6,9.0,49.0,13.6,12.0,40.17,107.5,43.32
2019-01-20 20:00:00,2019.0,1.0,20.0,20,Domingo,8.0,16.0,0.3,80.0,10.0,14.0,20.72,2.8000000000000003,7.5,58.0,12.8,28.0,17.27,200.0,64.52
2019-01-20 21:00:00,2019.0,1.0,20.0,21,Domingo,8.0,17.0,0.3,73.0,8.0,11.0,23.06,2.4000000000000004,6.9,61.0,13.6,22.0,19.22,182.5,59.33
2019-01-20 22:00:00,2019.0,1.0,20.0,22,Domingo,8.0,17.0,0.3,67.0,9.0,12.0,24.23,2.6,6.4,63.0,13.6,24.0,20.19,167.5,56.32
2019-01-20 23:00:00,2019.0,1.0,20.0,23,Domingo,8.0,15.0,0.3,74.0,4.0,8.0,17.15,2.6000000000000005,6.2,63.0,12.0,16.0,14.29,185.0,56.82
2019-01-21 00:00:00,2019.0,1.0,21.0,0,Lunes,8.0,12.0,0.2,59.0,1.0,8.0,29.71,3.0,6.0,62.0,9.6,16.0,24.76,147.5,49.46
2019-01-21 01:00:00,2019.0,1.0,21.0,1,Lunes,8.0,10.0,0.2,67.0,5.0,10.0,14.4,3.6,5.0,69.0,8.0,20.0,12.0,167.5,51.88
2019-01-21 02:00:00,2019.0,1.0,21.0,2,Lunes,8.0,9.0,0.2,64.0,9.0,15.0,20.14,3.4,4.3,71.0,7.2,30.0,16.78,160.0,53.5
2019-01-21 03:00:00,2019.0,1.0,21.0,3,Lunes,8.0,9.0,0.1,54.0,5.0,9.0,22.28,1.7,4.2,72.0,7.2,18.0,18.57,135.0,44.69
2019-01-21 04:00:00,2019.0,1.0,21.0,4,Lunes,8.0,9.0,0.1,56.0,6.0,10.0,17.73,1.9,3.7,73.0,7.2,20.0,14.77,140.0,45.49
2019-01-21 05:00:00,2019.0,1.0,21.0,5,Lunes,8.0,8.0,0.1,38.0,4.0,6.0,42.07,1.7000000000000002,4.2,71.0,6.4,12.0,35.06,95.0,37.12
2019-01-21 06:00:00,2019.0,1.0,21.0,6,Lunes,8.0,8.0,0.2,71.0,13.0,16.0,6.62,2.3000000000000003,2.8,78.0,6.4,32.0,5.52,177.5,55.36
2019-01-21 07:00:00,2019.0,1.0,21.0,7,Lunes,8.0,12.0,0.3,88.0,14.0,18.0,15.48,3.7,4.6,67.0,9.6,36.0,12.9,220.0,69.62
2019-01-21 11:00:00,2019.0,1.0,21.0,11,Lunes,8.0,16.0,0.2,51.0,6.0,13.0,43.85,5.1,8.2,51.0,12.8,26.0,36.54,127.5,50.71
2019-01-21 12:00:00,2019.0,1.0,21.0,12,Lunes,8.0,12.0,0.1,40.0,11.0,15.0,50.39,0.0,8.9,50.0,9.6,30.0,41.99,100.0,45.4
2019-01-21 13:00:00,2019.0,1.0,21.0,13,Lunes,8.0,12.0,0.2,39.0,9.712040707317758,18.91570503799606,51.95,0.0,10.4,44.0,9.6,37.83,43.29,97.5,47.06
2019-01-21 14:00:00,2019.0,1.0,21.0,14,Lunes,8.0,15.0,0.2,42.0,9.712040707317758,18.91570503799606,54.56,4.1000000000000005,11.3,36.0,12.0,37.83,45.47,105.0,50.08
2019-01-21 15:00:00,2019.0,1.0,21.0,15,Lunes,8.0,13.0,0.2,45.0,5.0,8.0,54.11,2.6,11.2,35.0,10.4,16.0,45.09,112.5,46.0
2019-01-21 16:00:00,2019.0,1.0,21.0,16,Lunes,8.0,15.0,0.2,48.0,7.0,12.0,51.12,3.3,10.8,35.0,12.0,24.0,42.6,120.0,49.65
2019-01-21 17:00:00,2019.0,1.0,21.0,17,Lunes,8.0,15.0,0.2,57.0,7.0,13.0,44.32,3.2,9.5,38.0,12.0,26.0,36.93,142.5,54.36
2019-01-21 18:00:00,2019.0,1.0,21.0,18,Lunes,8.0,17.0,0.2,68.0,5.0,10.0,35.94,3.5,7.2,43.0,13.6,20.0,29.95,170.0,58.39
2019-01-21 20:00:00,2019.0,1.0,21.0,20,Lunes,8.0,14.0,0.3,89.0,2.0,6.0,23.64,4.4,5.7,47.0,11.2,12.0,19.7,222.5,66.35
2019-01-21 21:00:00,2019.0,1.0,21.0,21,Lunes,8.0,15.0,0.2,79.0,4.0,8.0,26.44,3.5,5.5,49.0,12.0,16.0,22.03,197.5,61.88
2019-01-21 22:00:00,2019.0,1.0,21.0,22,Lunes,8.0,14.0,0.3,81.0,5.0,8.0,21.69,3.1,4.9,52.0,11.2,16.0,18.08,202.5,61.94
2019-01-21 23:00:00,2019.0,1.0,21.0,23,Lunes,8.0,10.0,0.3,82.0,9.0,14.0,13.86,4.3,3.4,60.0,8.0,28.0,11.55,205.0,63.14
2019-01-22 00:00:00,2019.0,1.0,22.0,0,Martes,8.0,9.0,0.2,46.0,6.0,11.0,39.15,3.3,3.4,63.0,7.2,22.0,32.62,115.0,44.2
2019-01-22 01:00:00,2019.0,1.0,22.0,1,Martes,8.0,9.0,0.3,86.0,5.0,10.0,7.89,3.2,2.7,65.0,7.2,20.0,6.58,215.0,62.2
2019-01-22 02:00:00,2019.0,1.0,22.0,2,Martes,8.0,9.0,0.2,90.0,10.0,16.0,5.64,4.6000000000000005,2.2,67.0,7.2,32.0,4.7,225.0,67.22
2019-01-22 03:00:00,2019.0,1.0,22.0,3,Martes,8.0,9.0,0.2,78.0,10.0,17.0,10.79,4.0,2.5,63.0,7.2,34.0,8.99,195.0,61.3
2019-01-22 04:00:00,2019.0,1.0,22.0,4,Martes,8.0,8.0,0.2,77.0,11.0,17.0,8.7,3.6,2.2,65.0,6.4,34.0,7.25,192.5,60.04
2019-01-22 05:00:00,2019.0,1.0,22.0,5,Martes,8.0,8.0,0.2,78.0,11.0,18.0,4.71,4.8,1.7,71.0,6.4,36.0,3.92,195.0,60.33
2019-01-22 06:00:00,2019.0,1.0,22.0,6,Martes,8.0,8.0,0.2,71.0,11.0,19.0,9.22,4.3,2.3,72.0,6.4,38.0,7.68,177.5,57.4
2019-01-22 07:00:00,2019.0,1.0,22.0,7,Martes,8.0,9.0,0.2,77.0,10.0,17.0,10.33,3.4,2.9,71.0,7.2,34.0,8.61,192.5,60.58
2019-01-22 11:00:00,2019.0,1.0,22.0,11,Martes,8.0,9.0,0.4,84.0,12.0,30.0,17.92,7.2,5.9,63.0,7.2,60.0,14.93,210.0,73.03
2019-01-22 12:00:00,2019.0,1.0,22.0,12,Martes,8.0,9.0,0.3,68.0,10.0,21.0,27.92,4.800000000000001,7.4,58.0,7.2,42.0,23.27,170.0,60.62
2019-01-22 13:00:00,2019.0,1.0,22.0,13,Martes,8.0,9.0,0.3,60.0,13.0,23.0,36.05,4.5,8.1,55.0,7.2,46.0,30.04,150.0,58.31
2019-01-22 14:00:00,2019.0,1.0,22.0,14,Martes,8.0,9.0,0.3,60.0,9.0,17.0,39.66,4.800000000000001,9.1,53.0,7.2,34.0,33.05,150.0,56.06
2019-01-22 15:00:00,2019.0,1.0,22.0,15,Martes,8.0,9.0,0.2,57.0,10.0,16.0,39.96,4.500000000000001,7.6,65.0,7.2,32.0,33.3,142.5,53.75
2019-01-22 16:00:00,2019.0,1.0,22.0,16,Martes,8.0,8.0,0.3,64.0,9.0,17.0,34.9,3.9,7.3,71.0,6.4,34.0,29.08,160.0,57.37
2019-01-22 17:00:00,2019.0,1.0,22.0,17,Martes,8.0,8.0,0.2,68.0,5.0,13.0,28.34,3.1,6.5,77.0,6.4,26.0,23.62,170.0,56.5
2019-01-22 18:00:00,2019.0,1.0,22.0,18,Martes,8.0,8.0,0.3,74.0,1.0,5.0,20.14,3.6,5.8,87.0,6.4,10.0,16.78,185.0,54.54
2019-01-22 19:00:00,2019.0,1.0,22.0,19,Martes,8.0,8.0,0.3,76.0,5.0,7.0,15.43,3.8,5.6,86.0,6.4,14.0,12.86,190.0,55.82
2019-01-22 20:00:00,2019.0,1.0,22.0,20,Martes,8.0,8.0,0.3,82.0,9.0,11.0,14.36,5.2,6.2,80.0,6.4,22.0,11.97,205.0,61.34
2019-01-22 21:00:00,2019.0,1.0,22.0,21,Martes,8.0,8.0,0.2,69.0,3.0,5.0,24.77,3.9,7.0,72.0,6.4,10.0,20.64,172.5,52.38
2019-01-22 22:00:00,2019.0,1.0,22.0,22,Martes,8.0,8.0,0.2,65.0,5.0,9.0,20.87,3.2,6.0,83.0,6.4,18.0,17.39,162.5,51.07
2019-01-22 23:00:00,2019.0,1.0,22.0,23,Martes,8.0,8.0,0.2,59.0,7.0,12.0,26.43,3.0,5.9,85.0,6.4,24.0,22.02,147.5,49.98
2019-01-23 00:00:00,2019.0,1.0,23.0,0,Miercoles,8.0,8.0,0.1,32.0,2.0,6.0,49.48,2.3,6.4,74.0,6.4,12.0,41.23,80.0,34.91
2019-01-23 01:00:00,2019.0,1.0,23.0,1,Miercoles,8.0,8.0,0.1,25.0,7.0,10.0,52.06,1.6,6.1,75.0,6.4,20.0,43.38,62.5,33.07
2019-01-23 02:00:00,2019.0,1.0,23.0,2,Miercoles,8.0,8.0,0.1,18.0,6.0,10.0,62.15,1.0,6.2,73.0,6.4,20.0,51.79,45.0,30.8
2019-01-23 03:00:00,2019.0,1.0,23.0,3,Miercoles,8.0,7.0,0.1,12.0,2.0,3.0,65.45,0.7999999999999999,6.4,72.0,5.6,6.0,54.54,30.0,24.04
2019-01-23 04:00:00,2019.0,1.0,23.0,4,Miercoles,8.0,8.0,0.1,10.0,1.0,2.0,67.54,0.7,6.7,71.0,6.4,4.0,56.28,25.0,22.92
2019-01-23 05:00:00,2019.0,1.0,23.0,5,Miercoles,8.0,7.0,0.1,12.0,2.0,4.0,67.6,0.6,6.7,72.0,5.6,8.0,56.33,30.0,24.98
2019-01-23 06:00:00,2019.0,1.0,23.0,6,Miercoles,8.0,8.0,0.1,28.0,1.0,2.0,56.04,0.7999999999999999,7.0,72.0,6.4,4.0,46.7,70.0,31.78
2019-01-23 07:00:00,2019.0,1.0,23.0,7,Miercoles,8.0,8.0,0.1,65.0,3.0,7.0,32.57,1.3,7.1,72.0,6.4,14.0,27.14,162.5,52.51
2019-01-23 08:00:00,2019.0,1.0,23.0,8,Miercoles,8.0,8.0,0.2,75.0,8.0,17.0,26.43,2.3000000000000003,7.1,73.0,6.4,34.0,22.02,187.5,62.48
2019-01-23 09:00:00,2019.0,1.0,23.0,9,Miercoles,8.0,8.0,0.3,90.0,1.0,10.0,17.92,4.1000000000000005,7.5,72.0,6.4,20.0,14.93,225.0,66.58
